epoch,error,accuracy
10,0.2875668267968215,0.6666666666666666
20,0.22924019291868464,0.675
30,0.18127758072932385,0.725
40,0.14158062170043392,0.7833333333333333
50,0.11361600738699376,0.8333333333333334
60,0.09396591926913384,0.8583333333333333
70,0.08132500803319102,0.9
80,0.07364452791185441,0.9
90,0.06899180093139909,0.9
100,0.06603366540114378,0.9083333333333333
110,0.06397768327906082,0.9083333333333333
120,0.0623846690396739,0.9166666666666666
130,0.06096618591871046,0.9166666666666666
140,0.059447431315920306,0.9166666666666666
150,0.05755557893437935,0.9166666666666666
160,0.055110687764529945,0.925
170,0.052119920698434664,0.9333333333333333
180,0.04878290416166962,0.9333333333333333
190,0.045406765476294075,0.9583333333333334
200,0.0422818299656142,0.9583333333333334
210,0.03958668891932294,0.9583333333333334
220,0.03737162795809752,0.9666666666666667
230,0.035599687110117406,0.9666666666666667
240,0.03419548780557111,0.9666666666666667
250,0.03307752606652938,0.9666666666666667
260,0.03217402477824573,0.9666666666666667
270,0.03142853625840889,0.9666666666666667
280,0.030800073884901157,0.9666666666666667
290,0.03026074693525917,0.9666666666666667
300,0.029792643527172525,0.9666666666666667
310,0.029384751175860924,0.9666666666666667
320,0.029030148481721602,0.9666666666666667
330,0.028723680022527082,0.9666666666666667
340,0.028460460546222446,0.9666666666666667
350,0.028235330452337018,0.9666666666666667
360,0.02804294754541155,0.9666666666666667
370,0.027878067706371683,0.9666666666666667
380,0.027735770983778656,0.9666666666666667
390,0.027611598857965717,0.9666666666666667
400,0.02750163234990181,0.9666666666666667
410,0.02740252459954543,0.9666666666666667
420,0.02731148652424872,0.9666666666666667
430,0.02722622937231974,0.9666666666666667
440,0.02714487859517717,0.9666666666666667
450,0.027065876839416598,0.9666666666666667
460,0.026987889554315733,0.9666666666666667
470,0.02690971990509291,0.9666666666666667
480,0.026830234389138816,0.9666666666666667
490,0.02674829802280024,0.9666666666666667
500,0.02666271796205823,0.9666666666666667
510,0.026572196533332208,0.9666666666666667
520,0.02647529880825889,0.9583333333333334
530,0.026370446122828753,0.9583333333333334
540,0.026255954663401217,0.9583333333333334
550,0.026130144401028996,0.9583333333333334
560,0.02599154082500816,0.9583333333333334
570,0.025839168439704168,0.9583333333333334
580,0.02567288316186158,0.9583333333333334
590,0.025493626412078977,0.9583333333333334
600,0.025303459927070497,0.9583333333333334
610,0.025105314369272182,0.9583333333333334
620,0.024902536682420002,0.9583333333333334
630,0.024698431457016497,0.9583333333333334
640,0.02449596210124477,0.9583333333333334
650,0.0242976502735078,0.9583333333333334
660,0.024105607196482828,0.9583333333333334
670,0.02392160772898559,0.9583333333333334
680,0.023747150272891985,0.9583333333333334
690,0.02358348531550927,0.9583333333333334
700,0.02343161960155093,0.9583333333333334
710,0.023292310811442014,0.9583333333333334
720,0.02316606573240745,0.9583333333333334
730,0.02305314917302944,0.9583333333333334
740,0.02295360503702473,0.9583333333333334
750,0.022867286929301605,0.9583333333333334
760,0.022793893901396824,0.9583333333333334
770,0.02273300700575999,0.9583333333333334
780,0.022684123387079473,0.9583333333333334
790,0.022646685942537097,0.9583333333333334
800,0.02262010768764633,0.9583333333333334
810,0.02260379072843492,0.9666666666666667
820,0.02259714020276852,0.975
830,0.0225995738077274,0.975
840,0.02261052765346456,0.975
850,0.0226294592186884,0.975
860,0.02265584814700951,0.975
870,0.022689195529907186,0.975
880,0.022729022190340842,0.975
890,0.022774866337495918,0.975
900,0.0228262808353913,0.975
910,0.022882830237151923,0.975
920,0.022944087691838914,0.975
930,0.02300963182790106,0.975
940,0.023079043741945006,0.975
950,0.023151904253046793,0.975
960,0.023227791600208613,0.975
970,0.023306279747258265,0.975
980,0.02338693740716593,0.975
990,0.02346932780844725,0.975
1000,0.023553009112669523,0.975
