epoch,error,accuracy
1,0.4319515176219113,0.25
2,0.4023377632734212,0.25
3,0.3871538970451986,0.5
4,0.38020636923363005,0.5
5,0.3759809542341309,0.5
6,0.3735906484088768,0.5
7,0.3723585659065204,0.5
8,0.3715090559445858,0.5
9,0.3708104879020234,0.75
10,0.37033085690246953,0.75
11,0.36986324237963397,0.75
12,0.3694304833526455,0.75
13,0.36899925593912464,0.75
14,0.3685829653528151,0.5
15,0.3680991810222304,0.75
16,0.3675985188149633,0.75
17,0.36707291450413176,0.75
18,0.3665084304430689,0.75
19,0.36590993363137747,0.75
20,0.3652826240273141,0.75
21,0.36461889287282134,0.75
22,0.3638622572315485,0.75
23,0.3630436444637895,0.75
24,0.3622086916201186,0.75
25,0.3613167166597837,0.75
26,0.36037033885311154,0.75
27,0.35934211773981917,0.75
28,0.358251032133618,0.75
29,0.3571066165565316,1.0
30,0.35583988991225013,0.75
31,0.3545429117639095,1.0
32,0.3530934335476408,0.75
33,0.3515932649569661,0.75
34,0.3499528189234158,0.75
35,0.348248145474498,0.75
36,0.34639495882096194,0.75
37,0.34451393809068054,0.75
38,0.3424211060878779,0.75
39,0.3402936187319533,0.75
40,0.3380371839016603,0.75
41,0.33564017643557237,0.75
42,0.3331540119796025,0.75
43,0.3305439728818155,0.75
44,0.32785530051795775,0.75
45,0.32488914831633303,0.75
46,0.321893187114228,0.75
47,0.31885102140231847,0.75
48,0.3157047001193226,0.75
49,0.3124094355169809,0.75
50,0.3089669810380504,0.75
51,0.3054600073035304,0.75
52,0.30194756478083645,0.75
53,0.2983117598647584,0.75
54,0.294666893477047,0.75
55,0.2909555074208619,0.75
56,0.28720713200882864,0.75
57,0.2834296209966367,0.75
58,0.2795183316176468,0.75
59,0.2756599416591055,0.75
60,0.271808873091673,0.75
61,0.26793896139470486,0.75
62,0.2640947387890733,0.75
63,0.2602537254974481,0.75
64,0.2565019392028658,0.75
65,0.2526924442312505,0.75
66,0.24899220411721634,0.75
67,0.2452851757520486,0.75
68,0.241678190030475,0.75
69,0.23806600892163354,0.75
70,0.2345652404130823,0.75
71,0.2309455001693405,0.75
72,0.22753370845445164,0.75
73,0.22421105698432225,0.75
74,0.2208617386836716,0.75
75,0.21761187153077843,0.75
76,0.2144801690083798,0.75
77,0.21141963903713637,0.75
78,0.20833030093346422,1.0
79,0.20536695085310758,1.0
80,0.20255974604184523,1.0
81,0.19980851882422765,1.0
82,0.19711082275609526,1.0
83,0.19451287380173157,1.0
84,0.19203318394006733,1.0
85,0.18958148470099817,1.0
86,0.18717102866519725,1.0
87,0.18488016823179346,1.0
88,0.18254803522968344,1.0
89,0.18040891763056152,1.0
90,0.17828705461245337,1.0
91,0.1762689028130056,1.0
92,0.17427766539519557,1.0
93,0.17238026645464527,1.0
94,0.1705104451812262,1.0
95,0.16872177247999243,1.0
96,0.166909132804533,1.0
97,0.16522944282808627,1.0
98,0.16359537269874536,1.0
99,0.16203057400516602,1.0
100,0.16039591764420524,1.0
101,0.1589135292577878,1.0
102,0.1574380037703395,1.0
103,0.15602916267679545,1.0
104,0.1546311783914302,1.0
105,0.15319711428724514,1.0
106,0.15182287990832752,1.0
107,0.15052401538622728,1.0
108,0.14921762320723225,1.0
109,0.14796559178058155,1.0
110,0.14673599766203724,1.0
111,0.14554962563101323,1.0
112,0.1443762315766505,1.0
113,0.14318527063054487,1.0
114,0.14203792826854067,1.0
115,0.14085424444272382,1.0
116,0.1397369403709644,1.0
117,0.13860363489106503,1.0
118,0.13751844811658673,1.0
119,0.13645278027171662,1.0
120,0.1354043485551394,1.0
121,0.13430586764646835,1.0
122,0.1332788042633557,1.0
123,0.13221001852359973,1.0
124,0.13117037843245868,1.0
125,0.13015329455677993,1.0
126,0.1291265209197479,1.0
127,0.12811175506065503,1.0
128,0.12711069281388016,1.0
129,0.12612432343207433,1.0
130,0.12512910832325277,1.0
131,0.12414100463514782,1.0
132,0.1231713734128869,1.0
133,0.12218827975035906,1.0
134,0.12123368567829557,1.0
135,0.12024888671910482,1.0
136,0.11929629180801823,1.0
137,0.11830743969462272,1.0
138,0.11731488053214172,1.0
139,0.11637832925486685,1.0
140,0.11544830314110334,1.0
141,0.11445534385636724,1.0
142,0.11348867103826107,1.0
143,0.11254262122949574,1.0
144,0.11161085446890864,1.0
145,0.11065519095968807,1.0
146,0.10967970785420599,1.0
147,0.10875380159226128,1.0
148,0.10779633978914299,1.0
149,0.10686441077392181,1.0
150,0.10593590110932505,1.0
151,0.1050206225672771,1.0
152,0.10407063140213449,1.0
153,0.10316407577611698,1.0
154,0.1022487672739881,1.0
155,0.10133115190571015,1.0
156,0.10042624525933261,1.0
157,0.09950572395492413,1.0
158,0.09861386908031916,1.0
159,0.09772144776551323,1.0
160,0.0968343137405106,1.0
161,0.09592534735412626,1.0
162,0.09503405549108637,1.0
163,0.0941532429741547,1.0
164,0.09328161033095234,1.0
165,0.09240143384194627,1.0
166,0.09154756534602454,1.0
167,0.09067072267597848,1.0
168,0.08981930947887339,1.0
169,0.08896728128518627,1.0
170,0.08813092562375827,1.0
171,0.08729679169115025,1.0
172,0.08646913665699996,1.0
173,0.08561407795555095,1.0
174,0.08480476607628275,1.0
175,0.0839946580588592,1.0
176,0.08319041136965438,1.0
177,0.08239454522493316,1.0
178,0.08157714259414842,1.0
179,0.08078317830286728,1.0
180,0.0799958922400325,1.0
181,0.07922108865871155,1.0
182,0.07846016747732007,1.0
183,0.07769097399814291,1.0
184,0.07693236120571936,1.0
185,0.0761846870731243,1.0
186,0.07543565219413706,1.0
187,0.07469769826602148,1.0
188,0.07395734776784237,1.0
189,0.07322316566258678,1.0
190,0.07250984421869149,1.0
191,0.07179887595247914,1.0
192,0.07109905046181991,1.0
193,0.07039647491621262,1.0
