epoch,error,accuracy
10,0.2910034204497712,0.6916666666666667
20,0.1902967913778454,0.8083333333333333
30,0.16232569115920323,0.8333333333333334
40,0.15006746012571257,0.8416666666666667
50,0.1393712900740767,0.9333333333333333
60,0.1277195074935463,0.9166666666666666
70,0.11292479235459184,0.9416666666666667
80,0.09666999958917892,0.9583333333333334
90,0.0816352651210584,0.9666666666666667
100,0.06804875185301731,0.9583333333333334
110,0.05958965143514414,0.9666666666666667
120,0.04997907761649375,0.9666666666666667
130,0.044342231527992895,0.9666666666666667
140,0.04018923246476888,0.975
150,0.03691783497172554,0.975
160,0.033551339927697627,0.975
170,0.03308320448829935,0.9583333333333334
180,0.029645608611015485,0.9583333333333334
190,0.028871502935620835,0.9583333333333334
200,0.027516016832037228,0.9583333333333334
210,0.026171670750968865,0.9583333333333334
220,0.025548338222580555,0.9583333333333334
230,0.02528398277512989,0.9833333333333333
240,0.023813251804026173,0.9666666666666667
250,0.02327801322015555,0.9666666666666667
260,0.022696552777770752,0.975
270,0.02227587060755388,0.9666666666666667
280,0.021983649348753694,0.9666666666666667
290,0.02164960891835799,0.9833333333333333
300,0.021737012012874465,0.9666666666666667
310,0.021129980403472318,0.9666666666666667
320,0.02067680430463877,0.975
330,0.022186901304457777,0.9833333333333333
340,0.02029901177041698,0.9666666666666667
350,0.020726773369035334,0.9833333333333333
360,0.02136410885918866,0.9583333333333334
370,0.021094564546679455,0.9583333333333334
380,0.019860004005458263,0.9833333333333333
390,0.019672756184588674,0.9833333333333333
400,0.019611235903542072,0.9666666666666667
410,0.019837838804738592,0.9833333333333333
420,0.019153462918597812,0.9666666666666667
430,0.01912425044000644,0.9666666666666667
440,0.0188495898324155,0.9666666666666667
450,0.01868548022048357,0.975
460,0.018725952116444976,0.9833333333333333
470,0.019194561576292256,0.9833333333333333
480,0.01886758705163897,0.9666666666666667
490,0.018324436682648895,0.9833333333333333
500,0.018263630646190746,0.9833333333333333
510,0.01818756854691228,0.9833333333333333
520,0.018101713917703915,0.9833333333333333
530,0.01859162268144453,0.9666666666666667
540,0.019435218657122163,0.9833333333333333
550,0.01793202685824009,0.9833333333333333
560,0.01811593045433472,0.9833333333333333
570,0.018632121766963338,0.9666666666666667
580,0.018200808515070714,0.9833333333333333
590,0.01804249678804608,0.9666666666666667
600,0.017685106846643775,0.975
610,0.017638848996529188,0.975
620,0.017876423622996615,0.9833333333333333
630,0.017511995715811277,0.9833333333333333
640,0.017995380646590106,0.9833333333333333
650,0.01742862470750945,0.9833333333333333
660,0.01848160158420857,0.9833333333333333
670,0.01776993958409566,0.9833333333333333
680,0.017325916090284395,0.9833333333333333
690,0.017611041309314894,0.9833333333333333
700,0.017340729262201687,0.9833333333333333
710,0.017705476295226317,0.9833333333333333
720,0.017507704837438656,0.9666666666666667
730,0.017164411050101677,0.9833333333333333
740,0.01712267296794123,0.9833333333333333
750,0.017449838010061305,0.9833333333333333
760,0.01706533198977914,0.9833333333333333
770,0.017056244475415934,0.9833333333333333
780,0.01740281144093721,0.9833333333333333
790,0.01740579765063004,0.9833333333333333
800,0.01880048962714071,0.9666666666666667
810,0.017036457571908255,0.9833333333333333
820,0.01692075784465562,0.9833333333333333
830,0.016895918860942043,0.9833333333333333
840,0.01695193073792258,0.975
850,0.016853354998808686,0.9833333333333333
860,0.018067166680278378,0.9833333333333333
870,0.01681205618764519,0.9833333333333333
880,0.017085961885502928,0.9833333333333333
890,0.017168861866203724,0.9833333333333333
900,0.016894083427526952,0.975
910,0.01678156050803511,0.9833333333333333
920,0.01691042085774019,0.9833333333333333
930,0.016950852951429816,0.9833333333333333
940,0.016786893705680938,0.9833333333333333
950,0.01675913948917478,0.975
960,0.01666488843069377,0.9833333333333333
970,0.01665353405844074,0.9833333333333333
980,0.016842447928860468,0.975
990,0.016625661395368606,0.9833333333333333
1000,0.016584682435998862,0.9833333333333333
